ID,pred
25649,0.22077928859778853
25650,0.7676361374177373
25651,0.02140341929310907
25652,0.23081433135489535
25653,0.5712664764540603
25654,0.02131345047996216
25655,0.00891662193578773
25656,0.4291964510579883
25657,0.048507154673238566
25658,0.018795725573186355
25659,0.012019487833547069
25660,0.010384728462410255
25661,0.058208332481550044
25662,0.023650054419626382
25663,0.15474044548907703
25664,0.0469925905450783
25665,0.03417749879555315
25666,0.1000868230497113
25667,0.21784508963760135
25668,0.02313449398550163
25669,0.04864954756950318
25670,0.3610963064749472
25671,0.8607236351868179
25672,0.014776032092054775
25673,0.1732218560563536
25674,0.537751246551384
25675,0.7751283996624359
25676,0.22403530274452219
25677,0.029146229847901
25678,0.4958203887895648
25679,0.06915692666803655
25680,0.04144237391019451
25681,0.01709366236854698
25682,0.029544505023124577
25683,0.04584358887068233
25684,0.2089371654047324
25685,0.010939669537607806
25686,0.12845633629008432
25687,0.017542189419659973
25688,0.014182221007147312
25689,0.03432700754628372
25690,0.6749033568228838
25691,0.020251029883882492
25692,0.15788138658421325
25693,0.09341583692253382
25694,0.06292496240830575
25695,0.04328660443148287
25696,0.03113704037057882
25697,0.13190295133152855
25698,0.5437877498812637
25699,0.029615550375372494
25700,0.021656752161469894
25701,0.1275278740854839
25702,0.03174823783468648
25703,0.6163938186208842
25704,0.013553831143014656
25705,0.01753273093520038
25706,0.7537886538070544
25707,0.026866509804702617
25708,0.19650184079169375
25709,0.256751825328787
25710,0.4348949134337718
25711,0.39467604910326426
25712,0.012416953217316493
25713,0.034366323793586645
25714,0.08761261702920259
25715,0.04819534413447565
25716,0.04004288168745704
25717,0.08694319720248656
25718,0.014886411505132357
25719,0.5371889639016889
25720,0.02026316923155302
25721,0.27652202554887917
25722,0.6457862630327287
25723,0.47343918272572044
25724,0.03300558104036277
25725,0.02574930357219443
25726,0.27020668777723816
25727,0.019463233510399355
25728,0.028001011508635824
25729,0.28557199396512073
25730,0.013766159057023764
25731,0.024165591016735346
25732,0.26046220998278624
25733,0.7719363256730829
25734,0.5652015875008308
25735,0.04194115969926823
25736,0.06758169466263103
25737,0.27832477529647776
25738,0.4892846208608963
25739,0.47936935093542016
25740,0.02052902926592541
25741,0.173333469781117
25742,0.008710468552225995
25743,0.006088428621454903
25744,0.10086391746773796
25745,0.210261174039627
25746,0.012494006970436188
25747,0.039405296702827275
25748,0.30679430050949236
25749,0.29076575553049955
25750,0.05456915800499294
25751,0.02832858440788329
25752,0.008435014002183456
25753,0.026285561881732727
25754,0.6813446585429559
25755,0.014256685866504908
25756,0.010493002565486836
25757,0.11286864248921147
25758,0.5718442791295358
25759,0.039163523330681106
25760,0.17592908471291988
25761,0.07538511563796893
25762,0.18957508132620834
25763,0.03190569770573759
25764,0.034494083265110394
25765,0.012347437062157109
25766,0.016699784021341153
25767,0.1249998444657928
25768,0.00813895011520293
25769,0.1794131406087406
25770,0.012344441073493024
25771,0.5534483152543357
25772,0.4916024705831752
25773,0.11035896035282791
25774,0.011287926361272533
25775,0.32213906136631015
25776,0.3142549925691387
25777,0.4935685474206995
25778,0.07048141970089077
25779,0.7112443776852517
25780,0.37699108416076543
25781,0.5669313582664377
25782,0.5255685884499472
25783,0.031001766400706385
25784,0.011497734906782063
25785,0.456522382103065
25786,0.5297801974852804
25787,0.06447099854493894
25788,0.009896365517677669
25789,0.10177059826380076
25790,0.011616467056106613
25791,0.011079028217912738
25792,0.08062599383650196
25793,0.04487149022778413
25794,0.009078425334605192
25795,0.3975312942408097
25796,0.05805181575721113
25797,0.6141622750971232
25798,0.03717281573083534
25799,0.3528763174028832
25800,0.05701149179196483
25801,0.03104286443693766
25802,0.006529096570537122
25803,0.29142473968773563
25804,0.14975489808235176
25805,0.009375057314603412
25806,0.03384655246781173
25807,0.021542979593553575
25808,0.021938413271327093
25809,0.03702493317985083
25810,0.4502602226422632
25811,0.11882960967582648
25812,0.16904474499283934
25813,0.009714901556143395
25814,0.04992423102507336
25815,0.029033842613904265
25816,0.27143295334420686
25817,0.007177801602451901
25818,0.2600376121347791
25819,0.013374169764088948
25820,0.0348726331906248
25821,0.40015522670771286
25822,0.1135920591396008
25823,0.7926273720869037
25824,0.07499283727210751
25825,0.6657917920095493
25826,0.07015587381875418
25827,0.03998938743868094
25828,0.2532387247690323
25829,0.15791199554721308
25830,0.08270827859698889
25831,0.8602936731255352
25832,0.009997096700347386
25833,0.06828955172969388
25834,0.4195044048884809
25835,0.009046501500758477
25836,0.01204400799347386
25837,0.01901277567191106
25838,0.5037800400477256
25839,0.9023432390059148
25840,0.03315098121602358
25841,0.2281925000265048
25842,0.0115567899710469
25843,0.022288147909021932
25844,0.010326739059334282
25845,0.1205999513060781
25846,0.01153975857360168
25847,0.03310629297384854
25848,0.008483005587389259
25849,0.03901735463553287
25850,0.014828833447454327
25851,0.06233524988164292
25852,0.034062203161882826
25853,0.3710802483847233
25854,0.15762600251946737
25855,0.014710956370297103
25856,0.01978716315269845
25857,0.006403472094170824
25858,0.01082359942825845
25859,0.24721480289679995
25860,0.0271432227201072
25861,0.01718791287522285
25862,0.3021737220946959
25863,0.015142260509131353
25864,0.011244888526040858
25865,0.02137095386645632
25866,0.10264147830525412
25867,0.65606840964592
25868,0.00709547263103985
25869,0.04633817428797645
25870,0.0715167308659063
25871,0.008200713683176916
25872,0.020708866678483855
25873,0.6183173656086132
25874,0.1965690736022066
25875,0.30174552235067587
25876,0.008567977821878464
25877,0.017440147648797727
25878,0.019042024534601937
25879,0.008397098664795655
25880,0.06351760235260101
25881,0.012062531842598435
25882,0.015865794333149975
25883,0.007666758655367568
25884,0.010013520161593462
25885,0.017254121105000162
25886,0.09080642249117264
25887,0.045286939355673184
25888,0.004290270947875558
25889,0.042549259481530585
25890,0.023070117268567437
25891,0.028131265882412843
25892,0.30720664466140585
25893,0.1925887926327405
25894,0.10469196546196115
25895,0.06005153033914952
25896,0.010337071599423445
25897,0.04344804328787402
25898,0.31412836080025786
25899,0.08641888222202891
25900,0.6916834871350834
25901,0.6483893731326915
25902,0.0266724714039544
25903,0.5425988349012714
25904,0.13311955287043245
25905,0.350415404444579
25906,0.025025118120357792
25907,0.010076871172720792
25908,0.05109291251849107
25909,0.22205964016304536
25910,0.008863223650551675
25911,0.04775155507508057
25912,0.08723965208542137
25913,0.406587080916893
25914,0.344083541594237
25915,0.042600524879528985
25916,0.053580904819280295
25917,0.03809263176905774
25918,0.06946006212767787
25919,0.1309585597902232
25920,0.582098654186513
25921,0.5700845036621005
25922,0.04355383403421822
25923,0.07329226446637961
25924,0.08219287971946261
25925,0.41960529214022446
25926,0.010888496208476432
25927,0.009152250955952028
25928,0.010478185020507652
25929,0.11579812824129931
25930,0.46986344296166604
25931,0.020069580207623602
25932,0.054770616257984954
25933,0.4146838860639847
25934,0.005415123354482167
25935,0.15491943842219902
25936,0.018916856456723242
25937,0.3590472533779228
25938,0.01927807308599106
25939,0.044572253807086085
25940,0.21208677184129526
25941,0.01584936115021045
25942,0.05448866597025697
25943,0.015752116702571792
25944,0.030468521632688053
25945,0.4159512731581977
25946,0.08617577793546048
25947,0.019727413871536998
25948,0.03048082267127634
25949,0.07810631839783669
25950,0.04573922496774599
25951,0.0632620502124654
25952,0.3317748872743415
25953,0.00920108889333183
25954,0.029369406255851157
25955,0.08953020444821494
25956,0.08233153536021182
25957,0.041035813436280266
25958,0.008514831688221473
25959,0.03165698986650627
25960,0.07089244799807207
25961,0.11734675550560326
25962,0.3993857804769089
25963,0.654502994651251
25964,0.026913903344446027
25965,0.017722034239896718
25966,0.013245524630714798
25967,0.03835183906965802
25968,0.01488449803141795
25969,0.016344661518731644
25970,0.10204338984428156
25971,0.06053269154202467
25972,0.007763923281104531
25973,0.03205669023738873
25974,0.014747516650980085
25975,0.04352687161254132
25976,0.47613031284542084
25977,0.009619853037563407
25978,0.14226773563307568
25979,0.04216918103658341
25980,0.26735040392083825
25981,0.1844523457058012
25982,0.5468040031481075
25983,0.037492494497319666
25984,0.27643252661803985
25985,0.010724881790177282
25986,0.6802888249087767
25987,0.3653134635542762
25988,0.10960221467980939
25989,0.4007244134766747
25990,0.27718698242147605
25991,0.2094969863763826
25992,0.07568581347629028
25993,0.45941340829267285
25994,0.009056137414125632
25995,0.026113613984594858
25996,0.016788456397016864
25997,0.05376013346725109
25998,0.6158515415377398
25999,0.12084583296321029
26000,0.17159042738921196
26001,0.01691362867260987
26002,0.4284659354871264
26003,0.41574573999423214
26004,0.02829396909349975
26005,0.16678898237919781
26006,0.20026710580294005
26007,0.0312511502434196
26008,0.5075869478561246
26009,0.13083965818335097
26010,0.1067556084349315
26011,0.05437554299099406
26012,0.03674349008875938
26013,0.06387166718659043
26014,0.516270497773843
26015,0.006604097530076436
26016,0.20325941586208252
26017,0.011627208325282315
26018,0.10451721857719326
26019,0.1243963813817622
26020,0.011645239204198458
26021,0.6023171967080057
26022,0.028949444288769777
26023,0.07167895571418682
26024,0.013374313741419896
26025,0.6924437895165694
26026,0.00860651438710354
26027,0.11683351861941844
26028,0.013256744167594257
26029,0.05814182273635313
26030,0.021775166938614407
26031,0.12499034660012581
26032,0.021228261611671757
26033,0.020029285868059462
26034,0.03140226975766236
26035,0.06354584986228734
26036,0.3547528524000261
26037,0.00726641926276514
26038,0.05313812320064181
26039,0.0476872428474351
26040,0.023925176949936452
26041,0.4305739591135509
26042,0.023934357704760555
26043,0.031131644262526452
26044,0.34990036082689263
26045,0.005958196132396527
26046,0.015468481577396694
26047,0.027237687881618913
26048,0.011554630939772721
26049,0.024666954538246893
26050,0.008460671344475557
26051,0.09066369887468398
26052,0.053504006874543875
26053,0.036800873521216686
26054,0.008224962986986871
26055,0.008359040620628165
26056,0.020909704699335115
26057,0.12231364029207728
26058,0.4463691146583193
26059,0.010004489484927024
26060,0.5334925895719373
26061,0.2524692267664208
26062,0.006946953391026898
26063,0.010551906530094258
26064,0.0179638436849459
26065,0.5439912677655785
26066,0.1020381100732814
26067,0.07384684808349401
26068,0.1286698689290094
26069,0.8814851332225913
26070,0.062104294213400406
26071,0.2382734594561066
26072,0.016217710506768526
26073,0.02999908641876871
26074,0.07603934142485845
26075,0.060094062452587214
26076,0.09288404221955164
26077,0.012088793367170803
26078,0.1260918570502356
26079,0.5162253264448523
26080,0.36989625568584933
26081,0.21029119795409096
26082,0.011003850443205275
26083,0.23274365073785466
26084,0.032059724238564034
26085,0.07236274258160721
26086,0.375896625432457
26087,0.45428165094923606
26088,0.004751592848249623
26089,0.018751232451106138
26090,0.14068062950386934
26091,0.3132151535843995
26092,0.011366294778855215
26093,0.06115830664646446
26094,0.09284894881390397
26095,0.027501246141024564
26096,0.032395651411654576
26097,0.062491957046643606
26098,0.021921220898301105
26099,0.047528818506326
26100,0.25136062862593045
26101,0.5626071816403138
26102,0.011729231705909718
26103,0.5109963773597217
26104,0.0282811976045596
26105,0.5819524880797333
26106,0.15124490653962436
26107,0.048723825800036195
26108,0.4544707788042663
26109,0.010840125447092466
26110,0.02035399120580806
26111,0.016813401053254094
26112,0.1935099039047418
26113,0.05453487382844839
26114,0.032944224820900446
26115,0.024802202466704962
26116,0.13123378546478776
26117,0.7833258487020474
26118,0.584403474081745
26119,0.2530511644424827
26120,0.009980913041863023
26121,0.15697164314932704
26122,0.01226310925303772
26123,0.2978265922173803
26124,0.7409163795004983
26125,0.0072954905670380606
26126,0.4762587553240628
26127,0.18164983264798815
26128,0.22444787185968815
26129,0.03408208053425165
26130,0.03534998156847218
26131,0.5156993675067086
26132,0.10131398904546438
26133,0.015019540710623343
26134,0.3989650246928975
26135,0.21192704247486546
26136,0.006093618336888926
26137,0.02857343645125937
26138,0.08667436281684487
26139,0.0164176754444748
26140,0.5127241330927339
26141,0.01404528094012907
26142,0.4855336275493447
26143,0.05189029274902764
26144,0.015080831564805738
26145,0.005819118244002036
26146,0.005504620575211674
26147,0.5090391036025284
26148,0.02068086506446398
26149,0.006879793659469685
26150,0.4983037466993491
26151,0.01642130246003214
26152,0.011626272845496373
26153,0.05540904853753563
26154,0.019065559449604946
26155,0.030492486283167298
26156,0.005385011159393925
26157,0.044170993672090215
26158,0.01588691532739257
26159,0.016103958424317985
26160,0.026954608343382567
26161,0.011439923700419337
26162,0.41135357304783987
26163,0.08616936506352273
26164,0.028525166831854635
26165,0.043781753142710864
26166,0.3933571229261852
26167,0.04745448783911537
26168,0.019359986701083413
26169,0.25153977770173425
26170,0.2030042142803928
26171,0.02875124581507552
26172,0.11608816312350538
26173,0.03364241318722227
26174,0.14105422639684442
26175,0.009914918961838264
26176,0.018473511529993592
26177,0.03579608013020782
26178,0.019505007661442704
26179,0.506276584109489
26180,0.007730222381973841
26181,0.0308875886966705
26182,0.02237681411058255
26183,0.34146016981493593
26184,0.2275293721832647
26185,0.059030834280170225
26186,0.011419628103569565
26187,0.018262582157138524
26188,0.007647569968674553
26189,0.01243149401277184
26190,0.008457495690968361
26191,0.28836464839839915
26192,0.01642712651382442
26193,0.06949814462350604
26194,0.007263058490665266
26195,0.1598413640407534
26196,0.006348066431374021
26197,0.0752531217569494
26198,0.02818540692422327
26199,0.06702190472606971
26200,0.1122443389806871
26201,0.03279713509430588
26202,0.24023923292269667
26203,0.040590026961138184
26204,0.008246994422497562
26205,0.029793852850180883
26206,0.04375154277777749
26207,0.5089154366727078
26208,0.022748055295380543
26209,0.4057727061794203
26210,0.1570163121603929
26211,0.07582732017619469
26212,0.5296894187940856
26213,0.154817753974693
26214,0.03960069064771055
26215,0.5580584406724255
26216,0.6466882333523629
26217,0.08824329961194724
26218,0.01701412140387125
26219,0.06515057698838211
26220,0.007195163707663557
26221,0.14177537721268496
26222,0.027436443548275118
26223,0.009975817336091278
26224,0.02640139152015689
26225,0.029858041569981248
26226,0.1656871822640495
26227,0.23108835163634284
26228,0.71757466803894
26229,0.1276580308308341
26230,0.10214044228395341
26231,0.013909493355609695
26232,0.00538633663891951
26233,0.013296301412653656
26234,0.5007533082122059
26235,0.028611904176910886
26236,0.06231368867860909
26237,0.005475274130935817
26238,0.010383836739420296
26239,0.24379448222475655
26240,0.009624293063542275
26241,0.030590858687343077
26242,0.08421092382626914
26243,0.010943609477614578
26244,0.5770559214531112
26245,0.18830799252055463
26246,0.025763806171303322
26247,0.01389151332216115
26248,0.012140836270806398
26249,0.24008109945552839
26250,0.0812261848093941
26251,0.008550451163935236
26252,0.017260518203245295
26253,0.60199581997278
26254,0.014153509305144956
26255,0.02465813975367124
26256,0.04773339995814918
26257,0.24075940617946312
26258,0.05262775123479465
26259,0.47161745635983215
26260,0.009413096566941071
26261,0.02896442128700923
26262,0.5642664103794859
26263,0.012498051589810932
26264,0.6720530788210978
26265,0.3746017530013759
26266,0.07500700601548022
26267,0.24333631705679784
26268,0.05914290809311082
26269,0.03687678908547041
26270,0.06554998447019812
26271,0.011654650688615561
26272,0.05225070766768604
26273,0.33305085021108277
26274,0.05507889784053526
26275,0.31742234678737163
26276,0.24001867329072094
26277,0.5025194696314129
26278,0.5628017304259401
26279,0.21721795544370212
26280,0.10190816124591642
26281,0.18049867547639134
26282,0.5675240000705639
26283,0.008954028284439437
26284,0.7604540442235359
26285,0.10911129544554775
26286,0.5865969242264589
26287,0.4930052127572207
26288,0.03727577015928442
26289,0.014225398656119952
26290,0.03914232669508282
26291,0.2837810356283854
26292,0.24006572106124027
26293,0.013750896848100045
26294,0.023860470392697983
26295,0.006012135765404224
26296,0.6902964971694701
26297,0.0917889291557236
26298,0.010139984532111125
26299,0.03289926207764089
26300,0.5705526454365502
26301,0.009692754254430573
26302,0.01718484102804257
26303,0.03277945541416332
26304,0.012508184753173269
26305,0.029348800919730376
26306,0.18288984956722634
26307,0.018442766090537216
26308,0.644341031122585
26309,0.016650345748332063
26310,0.5417987301277458
26311,0.28233212115993156
26312,0.004652914203687036
26313,0.15304537513621136
26314,0.006227205794455632
26315,0.4700870018828532
26316,0.20282804873964932
26317,0.1820943382852941
26318,0.044746457592094224
26319,0.02278294841986643
26320,0.010281806113400571
26321,0.25684862486621796
26322,0.014030961124104879
26323,0.17198790234838318
26324,0.1025547413471649
26325,0.041460504348577606
26326,0.06508062638896696
26327,0.04701426048681912
26328,0.5486494897761489
26329,0.24808277252257782
26330,0.01623833695864887
26331,0.01648758238824512
26332,0.04897065734955349
26333,0.0068124273310697005
26334,0.011336009173267965
26335,0.012330652341989766
26336,0.024978733938531873
26337,0.010555873706931678
26338,0.016800398164650572
26339,0.027104786638599877
26340,0.013903976797704906
26341,0.23859069908501884
26342,0.012855843961034374
26343,0.08012392849294775
26344,0.6571731488528925
26345,0.06151112558671021
26346,0.08566235490183344
26347,0.059429557734102176
26348,0.2010508202225505
26349,0.5404927058579414
26350,0.17569038049757393
26351,0.06502672977539761
26352,0.624380594600493
26353,0.6035398368448324
26354,0.016466062232650673
26355,0.008412154044576677
26356,0.011502621167425673
26357,0.3225836379623709
26358,0.09182354356600354
26359,0.033315564917631574
26360,0.01096374891593098
26361,0.0065632742592728515
26362,0.05360675931637008
26363,0.04311794178549267
26364,0.005368753624142615
26365,0.39325680459462503
26366,0.49262238113703233
26367,0.0505097096203745
26368,0.0625490365715055
26369,0.018499680316240736
26370,0.18650030192331696
26371,0.34868100405350216
26372,0.1748216253735132
26373,0.027918154639312423
26374,0.04008152169593277
26375,0.4599440700287745
26376,0.042048973606955475
26377,0.3379111820597626
26378,0.01424067144726861
26379,0.07152939455719817
26380,0.02835721090205827
26381,0.3795447701865796
26382,0.009479248698713185
26383,0.061500155369001094
26384,0.007253767959318867
26385,0.004037608141928949
26386,0.45248850800832885
26387,0.005617197536227581
26388,0.01771352351167999
26389,0.23035181186658177
26390,0.020070444595085647
26391,0.007368810069473931
26392,0.04203841885515026
26393,0.04755063116662618
26394,0.4343469072302412
26395,0.041073299624695
26396,0.13889463341481928
26397,0.020476254546819117
26398,0.03217888503949862
26399,0.04281129499352986
26400,0.016536081498069753
26401,0.09713152699959866
26402,0.013670833832170933
26403,0.4563458423916492
26404,0.4451728980804895
26405,0.03226528061749774
26406,0.006410316277629045
26407,0.04789580448976858
26408,0.013609034431969229
26409,0.02139368256242545
26410,0.10348125437258816
26411,0.4492582716213458
26412,0.4687857197132531
26413,0.011844440011632807
26414,0.4843194361093189
26415,0.03770818444862473
26416,0.026193028128585354
26417,0.5675562585966968
26418,0.007463050428846942
26419,0.034773032526315306
26420,0.6310325953275424
26421,0.01712626408996163
26422,0.004372357968605827
26423,0.13857132623954815
26424,0.06416323494493832
26425,0.009223986581863198
26426,0.07969282380639121
26427,0.06925593926978892
26428,0.22898644785036243
26429,0.022383734794018343
26430,0.1164531606616509
26431,0.029925804224515195
26432,0.3318596999447219
26433,0.06309789433290207
26434,0.34276298517228493
26435,0.026289705952259695
26436,0.010977624613377007
26437,0.03619980000333143
26438,0.03281282340221396
26439,0.2484671844861433
26440,0.3358603031474538
26441,0.008434713578068282
26442,0.053300429674283625
26443,0.14538271210506493
26444,0.40254314710338396
26445,0.028637452253517937
26446,0.15904402766088224
26447,0.05196695919229232
26448,0.06744466989075235
26449,0.2833152603895592
26450,0.746344917762083
26451,0.007048613691298467
26452,0.025507526817631902
26453,0.06252369482880318
26454,0.013865386168855187
26455,0.005726447216644237
26456,0.04601586401894707
26457,0.08887890114036961
26458,0.007777431631514806
26459,0.020118016287673852
26460,0.024078829032933922
26461,0.007281087502256078
26462,0.01470488520855057
26463,0.33517025875417894
26464,0.463029599769304
26465,0.22736344163231895
26466,0.03629986602215117
26467,0.016421930373783637
26468,0.011446215741554801
26469,0.09524566329377711
26470,0.013221904213166547
26471,0.16251985449485437
26472,0.02876087794638177
26473,0.05191269720109516
26474,0.007983968717706168
26475,0.016963872844832032
26476,0.00893465477461559
26477,0.13950313699415057
26478,0.09715922512247331
26479,0.012336247348060127
26480,0.009000710181801392
26481,0.4501670030572374
26482,0.4115584590039368
26483,0.028974824133966234
26484,0.396442247324105
